userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
22,79,90,693,6,5959,2,0,0
22,79,90,693,6,7374,2,0,0
22,79,90,693,6,8450,1,0,0
22,79,90,693,6,11272,2,0,1
22,79,90,693,6,12379,0,0,0
22,79,90,693,6,16740,0,0,0
22,79,90,693,6,113940,0,48,0
22,79,90,693,6,114741,0,0,0
26,78,257,138,7,6848,5,0,0
26,78,257,138,7,6932,4,0,0
26,78,257,138,7,7011,3,0,0
26,78,257,138,7,7526,4,0,1
26,78,257,138,7,7602,3,0,0
26,78,257,138,7,8177,5,0,2
26,78,257,138,7,8332,2,0,3
26,78,257,138,7,8529,6,0,1
26,78,257,138,7,8875,2,0,2
26,78,257,138,7,9847,4,0,5
26,78,257,138,7,10151,4,0,6
26,78,257,138,7,10153,4,0,0
26,78,257,138,7,10255,3,0,0
26,78,257,138,7,10358,1,0,0
26,78,257,138,7,10421,2,52,0
26,78,257,138,7,10438,1,0,0
26,78,257,138,7,10538,5,0,5
26,78,257,138,7,10843,4,0,2
26,78,257,138,7,10844,5,0,5
26,78,257,138,7,10994,2,0,1
26,78,257,138,7,11291,4,0,3
26,78,257,138,7,11300,2,50,5
26,78,257,138,7,11323,5,0,1
26,78,257,138,7,11349,1,0,3
26,78,257,138,7,11633,5,0,0
26,78,257,138,7,11721,3,0,0
26,78,257,138,7,11738,3,0,3
26,78,257,138,7,11789,6,0,0
26,78,257,138,7,11806,1,0,0
26,78,257,138,7,11820,0,0,1
26,78,257,138,7,11851,5,0,7
26,78,257,138,7,11881,5,0,0
26,78,257,138,7,12004,1,0,2
26,78,257,138,7,12323,2,0,0
26,78,257,138,7,12895,0,0,0
26,78,257,138,7,13133,2,0,0
29,-54,318,28,1,8465,3,0,3
30,-119,312,40,3,603,3,0,5
30,-119,312,40,3,626,5,0,3
30,-119,312,40,3,2771,4,0,1
30,-119,312,40,3,2775,2,0,3
30,-119,312,40,3,3118,3,0,0
30,-119,312,40,3,3901,4,0,0
30,-119,312,40,3,4285,1,0,0
30,-119,312,40,3,6320,3,248,5
30,-119,312,40,3,7293,4,150,1
30,-119,312,40,3,7347,0,0,0
30,-119,312,40,3,7364,4,97,7
30,-119,312,40,3,8526,4,247,0
30,-119,312,40,3,11537,2,182,0
30,-119,312,40,3,15394,6,127,4
30,-119,312,40,3,106373,2,73,0
33,-35,11,2,0,1148,4,0,5
34,-71,27,23,0,11,2,224,2
34,-71,27,23,0,881,5,264,0
34,-71,27,23,0,51282,1,0,0
34,-71,27,23,0,51346,1,0,0
34,-71,27,23,0,82217,1,0,1
34,-71,27,23,0,99046,0,0,0
36,34,173,26,1,14,5,0,1
36,34,173,26,1,29,5,0,0
36,34,173,26,1,48,3,0,4
36,34,173,26,1,67,2,0,0
36,34,173,26,1,71,2,0,0
36,34,173,26,1,315,5,0,0
36,34,173,26,1,441,5,0,0
36,34,173,26,1,576,3,0,0
36,34,173,26,1,14129,6,0,1
36,34,173,26,1,17283,1,272,0
36,34,173,26,1,113626,2,126,2
37,-100,2,0,0,20,3,0,2
39,115,255,12,0,456,6,0,0
39,115,255,12,0,839,4,0,0
39,115,255,12,0,935,1,0,1
39,115,255,12,0,1069,4,0,4
39,115,255,12,0,1187,2,0,1
40,41,8,2,0,214,4,0,0
41,99,83,12,0,60,1,0,1
41,99,83,12,0,66,5,0,0
41,99,83,12,0,84,6,0,0
46,111,350,59,15,404,6,0,1
46,111,350,59,15,6621,1,0,2
46,111,350,59,15,6622,0,0,3
52,93,62,12,0,5233,4,245,1
52,93,62,12,0,6480,6,232,0
52,93,62,12,0,14566,1,263,1
52,93,62,12,0,38210,0,158,4
53,-118,8,7,0,5508,2,252,3
55,110,16,48,1,45,5,0,1
55,110,16,48,1,89,5,0,0
56,51,64,10,0,69,3,0,0
56,51,64,10,0,292,2,0,0
56,51,64,10,0,297,5,0,0
56,51,64,10,0,300,4,0,0
56,51,64,10,0,410,2,0,2
56,51,64,10,0,735,0,0,0
56,51,64,10,0,816,4,0,0
56,51,64,10,0,843,0,0,0
56,51,64,10,0,965,4,0,1
56,51,64,10,0,1013,1,0,2
56,51,64,10,0,1304,3,0,2
56,51,64,10,0,1466,4,0,2
56,51,64,10,0,5017,2,0,2
56,51,64,10,0,7511,4,95,4
57,126,7,93,0,592,3,0,2
58,123,19,3,0,62,4,124,0
59,-110,82,51,0,21,4,184,1
59,-110,82,51,0,39,4,210,0
59,-110,82,51,0,624,3,239,0
59,-110,82,51,0,642,1,0,0
59,-110,82,51,0,1138,1,0,0
59,-110,82,51,0,11277,4,112,0
59,-110,82,51,0,11428,2,136,0
59,-110,82,51,0,15853,2,111,3
59,-110,82,51,0,16402,2,203,2
59,-110,82,51,0,18161,2,227,0
59,-110,82,51,0,55057,0,37,0
59,-110,82,51,0,62754,5,77,7
59,-110,82,51,0,71074,3,149,0
59,-110,82,51,0,95624,2,77,5
61,-92,147,39,4,38,2,0,2
61,-92,147,39,4,110,3,0,2
61,-92,147,39,4,198,3,0,0
61,-92,147,39,4,331,5,0,1
61,-92,147,39,4,460,6,0,2
61,-92,147,39,4,472,6,0,0
61,-92,147,39,4,588,6,0,4
61,-92,147,39,4,589,6,0,0
61,-92,147,39,4,1188,1,0,0
61,-92,147,39,4,1189,3,0,0
61,-92,147,39,4,1276,4,0,0
61,-92,147,39,4,1408,4,0,4
61,-92,147,39,4,1512,4,0,0
62,37,90,13,3,46,0,0,2
62,37,90,13,3,454,1,0,0
62,37,90,13,3,817,4,0,0
64,-120,11,4,0,2598,1,120,1
68,-9,42,10,0,27,4,0,0
68,-9,42,10,0,51,1,120,0
69,18,174,630,6,57,2,0,4
72,32,77,58,0,9112,4,0,2
72,32,77,58,0,19066,4,200,5
72,32,77,58,0,19640,1,0,0
72,32,77,58,0,23011,2,0,0
72,32,77,58,0,25027,5,0,6
72,32,77,58,0,25655,2,0,4
72,32,77,58,0,26030,5,0,1
77,4,8,36,0,448,6,0,0
77,4,8,36,0,33792,2,256,0
78,123,4,4,0,1860,4,117,0
79,-44,10,5,0,34,3,0,0
79,-44,10,5,0,14962,3,0,3
79,-44,10,5,0,18907,2,0,2
80,-45,16,7,0,289,4,0,0
81,27,80,86,0,163,5,0,6
81,27,80,86,0,252,5,0,3
81,27,80,86,0,678,3,0,0
81,27,80,86,0,684,5,0,6
81,27,80,86,0,687,2,0,1
82,-83,49,68,0,5818,1,0,0
82,-83,49,68,0,5898,4,0,1
82,-83,49,68,0,8277,1,0,0
82,-83,49,68,0,11995,0,0,0
82,-83,49,68,0,12099,0,0,2
82,-83,49,68,0,12136,3,0,0
82,-83,49,68,0,12296,1,0,1
82,-83,49,68,0,12315,1,0,1
82,-83,49,68,0,12458,2,0,3
82,-83,49,68,0,12722,2,0,0
82,-83,49,68,0,17967,4,125,2
82,-83,49,68,0,17968,1,0,1
82,-83,49,68,0,28365,0,0,0
82,-83,49,68,0,28405,2,0,4
82,-83,49,68,0,28408,3,0,2
82,-83,49,68,0,28571,3,60,2
82,-83,49,68,0,38429,2,137,3
82,-83,49,68,0,70833,2,0,0
87,-28,89,58,2,623,3,0,0
87,-28,89,58,2,1079,4,0,1
87,-28,89,58,2,80770,1,0,0
87,-28,89,58,2,81266,2,0,1
87,-28,89,58,2,82081,1,0,1
87,-28,89,58,2,82781,2,0,3
89,1,105,61,4,2897,6,0,4
89,1,105,61,4,43169,2,0,0
90,49,287,27,0,180,4,0,0
90,49,287,27,0,463,5,0,0
90,49,287,27,0,465,2,0,0
92,31,5,3,0,568,2,0,1
92,31,5,3,0,19458,1,0,1
94,111,15,6,0,1498,1,0,1
96,-71,80,18,0,72,6,0,0
96,-71,80,18,0,3450,5,0,1
96,-71,80,18,0,3451,4,0,0
96,-71,80,18,0,4238,4,152,0
96,-71,80,18,0,4241,0,0,0
96,-71,80,18,0,4385,2,0,1
96,-71,80,18,0,5442,4,0,2
96,-71,80,18,0,5588,2,0,1
96,-71,80,18,0,6140,2,0,2
96,-71,80,18,0,26337,4,0,1
98,35,24,141,1,2526,-1,0,1
98,35,24,141,1,12384,3,0,1
98,35,24,141,1,66398,2,0,0
99,-105,42,3,0,11435,2,100,4
99,-105,42,3,0,109426,0,22,0
101,-10,49,109,0,1847,3,0,1
101,-10,49,109,0,4550,1,0,1
101,-10,49,109,0,6261,2,0,0
101,-10,49,109,0,15516,0,0,0
101,-10,49,109,0,19219,6,0,0
101,-10,49,109,0,21963,3,0,0
101,-10,49,109,0,21965,2,0,0
101,-10,49,109,0,22487,2,0,0
101,-10,49,109,0,40557,1,0,0
101,-10,49,109,0,50823,1,0,0
101,-10,49,109,0,60451,5,0,2
101,-10,49,109,0,73735,0,0,1
101,-10,49,109,0,78599,2,61,4
101,-10,49,109,0,78601,4,0,1
103,5,34,41,1,11307,2,0,0
103,5,34,41,1,18372,2,0,0
103,5,34,41,1,48857,0,0,0
103,5,34,41,1,48858,0,0,0
103,5,34,41,1,78272,2,0,0
103,5,34,41,1,78415,3,0,2
103,5,34,41,1,86341,2,0,1
104,-110,26,23,0,50285,0,126,0
104,-110,26,23,0,87820,0,18,0
104,-110,26,23,0,91916,2,0,1
107,-96,14,20,3,268,3,0,1
108,49,171,4,0,582,4,0,1
110,-69,59,9,1,1670,1,0,0
110,-69,59,9,1,1671,1,0,0
110,-69,59,9,1,1672,1,0,0
110,-69,59,9,1,1673,1,0,0
110,-69,59,9,1,1675,1,0,0
110,-69,59,9,1,4950,2,0,2
114,-60,61,44,1,240,4,0,1
114,-60,61,44,1,1363,2,0,0
114,-60,61,44,1,6567,4,0,0
114,-60,61,44,1,7593,3,0,0
114,-60,61,44,1,15672,0,0,1
114,-60,61,44,1,18682,3,130,0
114,-60,61,44,1,20073,1,0,0
115,101,8,0,0,466,5,0,0
115,101,8,0,0,467,5,0,0
115,101,8,0,0,4548,0,0,0
118,-39,60,46,0,4265,2,0,1
118,-39,60,46,0,14525,4,0,0
118,-39,60,46,0,15185,1,0,2
118,-39,60,46,0,15445,1,61,4
118,-39,60,46,0,15725,6,0,3
118,-39,60,46,0,18051,2,0,2
118,-39,60,46,0,49932,3,0,0
118,-39,60,46,0,109582,0,38,2
119,-117,12,0,0,187,3,0,0
124,121,8,8,0,1236,1,0,1
125,-121,31,0,0,1513,1,0,0
127,-20,46,29,1,115,1,0,0
127,-20,46,29,1,751,4,0,1
128,-90,19,22,0,266,3,0,0
130,-15,24,2,0,148,4,0,0
138,-25,24,20,0,236,0,0,0
139,-10,241,41,0,133,0,0,2
139,-10,241,41,0,342,3,0,0
139,-10,241,41,0,1700,4,0,0
139,-10,241,41,0,9402,1,0,0
139,-10,241,41,0,9978,4,0,1
139,-10,241,41,0,10046,3,0,2
139,-10,241,41,0,11651,5,0,0
139,-10,241,41,0,11654,2,0,1
139,-10,241,41,0,12771,0,0,0
139,-10,241,41,0,13593,1,0,3
139,-10,241,41,0,14073,1,0,0
139,-10,241,41,0,24990,4,0,4
139,-10,241,41,0,87563,1,0,3
139,-10,241,41,0,87564,1,0,0
142,-71,19,10,0,141,2,0,0
142,-71,19,10,0,147,4,0,0
144,116,269,477,1,227,2,0,1
144,116,269,477,1,747,5,0,0
144,116,269,477,1,1689,2,0,0
144,116,269,477,1,3187,4,0,1
144,116,269,477,1,4906,1,0,2
144,116,269,477,1,5590,5,0,0
144,116,269,477,1,5598,2,0,0
144,116,269,477,1,7702,3,0,1
144,116,269,477,1,8443,0,0,0
144,116,269,477,1,14741,1,120,1
144,116,269,477,1,17824,2,0,1
144,116,269,477,1,17994,2,0,1
144,116,269,477,1,18394,1,0,4
144,116,269,477,1,20758,2,92,1
144,116,269,477,1,22969,1,0,0
144,116,269,477,1,23296,1,0,2
144,116,269,477,1,23541,2,0,1
144,116,269,477,1,39176,2,0,0
144,116,269,477,1,46307,3,0,7
144,116,269,477,1,56485,0,0,4
144,116,269,477,1,64931,6,0,5
145,99,8,4,0,153,6,0,1
145,99,8,4,0,14244,2,0,0
145,99,8,4,0,23829,1,0,0
148,-28,11,12,0,156,2,233,0
154,65,23,6,0,219,3,0,3
158,111,2,15,0,160,1,0,0
158,111,2,15,0,164,2,0,0
158,111,2,15,0,355,1,0,0
162,101,2,1,0,1121,0,0,1
162,101,2,1,0,4419,0,0,0
168,-109,61,8,1,1970,6,262,1
168,-109,61,8,1,1971,2,0,0
168,-109,61,8,1,27992,1,76,0
170,-48,52,48,1,1775,4,0,1
170,-48,52,48,1,2124,2,0,0
171,-85,9,0,0,247,2,0,1
171,-85,9,0,0,250,5,0,5
172,52,113,15,0,29154,3,65,0
172,52,113,15,0,40571,1,167,0
172,52,113,15,0,59157,2,54,0
172,52,113,15,0,107628,0,39,2
173,-59,39,15,0,189,4,0,2
173,-59,39,15,0,191,3,0,0
173,-59,39,15,0,230,5,0,0
173,-59,39,15,0,695,3,0,1
173,-59,39,15,0,696,1,0,0
174,24,78,163,4,1955,4,194,0
174,24,78,163,4,2158,3,0,0
174,24,78,163,4,2163,4,0,0
174,24,78,163,4,2191,3,0,0
174,24,78,163,4,9426,1,0,6
175,-20,46,53,0,16313,0,31,1
175,-20,46,53,0,88836,6,106,0
175,-20,46,53,0,89845,0,24,2
175,-20,46,53,0,93413,0,103,6
178,11,2,8,0,350,1,0,0
179,-120,147,352,10,3341,4,0,1
179,-120,147,352,10,3434,4,0,2
179,-120,147,352,10,7521,2,135,1
179,-120,147,352,10,14671,3,265,6
179,-120,147,352,10,18671,2,0,0
179,-120,147,352,10,27428,2,156,5
179,-120,147,352,10,27542,4,0,0
179,-120,147,352,10,27623,2,0,0
179,-120,147,352,10,28773,0,0,0
179,-120,147,352,10,28774,0,0,0
179,-120,147,352,10,30423,2,111,0
179,-120,147,352,10,30434,2,0,0
179,-120,147,352,10,34407,1,56,0
179,-120,147,352,10,35761,2,49,2
179,-120,147,352,10,79041,0,45,0
179,-120,147,352,10,91642,4,71,4
179,-120,147,352,10,93414,2,0,0
179,-120,147,352,10,99058,6,132,4
179,-120,147,352,10,99483,3,0,0
187,-66,69,6,0,211,6,0,0
187,-66,69,6,0,215,1,0,2
187,-66,69,6,0,218,2,0,0
187,-66,69,6,0,1127,1,0,0
187,-66,69,6,0,1129,1,0,0
187,-66,69,6,0,2056,4,0,4
187,-66,69,6,0,2454,2,0,1
187,-66,69,6,0,2710,3,0,0
187,-66,69,6,0,6981,4,0,1
187,-66,69,6,0,18106,2,44,1
188,-45,19,2,0,707,4,0,6
189,-51,17,0,0,1407,5,0,0
195,101,7,0,0,61508,0,46,2
198,-116,42,69,0,234,5,0,1
198,-116,42,69,0,246,6,0,0
198,-116,42,69,0,6965,2,0,0
198,-116,42,69,0,7177,1,0,0
198,-116,42,69,0,7401,6,0,1
198,-116,42,69,0,8837,3,0,0
198,-116,42,69,0,10335,3,0,0
198,-116,42,69,0,11577,1,0,0
198,-116,42,69,0,41824,1,144,1
199,23,188,149,3,231,4,0,2
199,23,188,149,3,237,1,0,0
199,23,188,149,3,1179,1,0,2
199,23,188,149,3,1638,5,0,1
199,23,188,149,3,4813,6,0,2
199,23,188,149,3,5426,3,0,0
199,23,188,149,3,5469,2,0,0
199,23,188,149,3,6628,3,0,0
199,23,188,149,3,6843,0,0,0
199,23,188,149,3,7788,4,166,1
199,23,188,149,3,13773,1,0,2
199,23,188,149,3,16888,1,0,0
199,23,188,149,3,17845,1,47,1
199,23,188,149,3,22089,1,0,0
199,23,188,149,3,22576,6,0,1
199,23,188,149,3,23855,3,0,4
199,23,188,149,3,25413,1,0,0
199,23,188,149,3,29081,2,0,4
199,23,188,149,3,35553,1,0,0
199,23,188,149,3,44760,3,0,3
199,23,188,149,3,45664,0,219,5
199,23,188,149,3,67725,5,197,3
199,23,188,149,3,73310,2,52,3
200,-128,24,9,0,591,2,0,0
200,-128,24,9,0,20689,1,61,0
210,81,47,32,1,394,0,0,0
210,81,47,32,1,395,4,174,1
210,81,47,32,1,428,3,0,2
210,81,47,32,1,801,2,0,2
210,81,47,32,1,1232,1,0,0
210,81,47,32,1,9438,0,0,0
210,81,47,32,1,10232,3,0,6
211,74,11,0,0,248,4,0,0
211,74,11,0,0,293,4,0,1
213,63,9,1,0,1487,1,145,0
213,63,9,1,0,1488,1,0,1
213,63,9,1,0,1490,1,0,0
214,10,31,29,0,489,3,0,0
214,10,31,29,0,495,6,0,1
214,10,31,29,0,762,5,0,0
214,10,31,29,0,5240,2,0,4
215,-64,384,5,0,281,2,0,0
215,-64,384,5,0,284,1,0,1
215,-64,384,5,0,419,4,0,0
215,-64,384,5,0,437,2,0,1
215,-64,384,5,0,445,2,0,2
215,-64,384,5,0,447,5,0,0
215,-64,384,5,0,449,1,0,0
215,-64,384,5,0,451,5,0,1
215,-64,384,5,0,553,6,0,0
215,-64,384,5,0,556,-1,0,1
215,-64,384,5,0,826,4,0,0
215,-64,384,5,0,1103,4,0,0
216,31,4,0,0,272,2,0,0
216,31,4,0,0,273,1,0,0
217,10,111,16,1,264,5,0,0
217,10,111,16,1,571,6,0,1
217,10,111,16,1,105282,3,75,0
218,121,9,12,0,339,1,0,6
218,121,9,12,0,23848,0,0,0
219,-72,119,2,0,409,2,232,0
219,-72,119,2,0,3894,3,108,3
220,-8,34,11,0,8281,6,268,2
221,103,77,95,0,278,6,120,1
221,103,77,95,0,280,4,0,0
221,103,77,95,0,3686,3,0,1
221,103,77,95,0,3765,0,0,0
221,103,77,95,0,5371,1,0,1
221,103,77,95,0,6917,1,0,0
221,103,77,95,0,10529,4,201,1
221,103,77,95,0,15640,1,0,0
221,103,77,95,0,18179,2,0,0
226,13,266,55,0,313,3,0,2
226,13,266,55,0,365,4,0,0
226,13,266,55,0,366,1,0,0
226,13,266,55,0,402,3,0,2
226,13,266,55,0,458,2,0,0
226,13,266,55,0,1481,1,0,1
226,13,266,55,0,1509,1,0,1
226,13,266,55,0,3253,0,0,1
226,13,266,55,0,3431,2,0,0
226,13,266,55,0,4606,3,236,2
226,13,266,55,0,4919,0,0,3
226,13,266,55,0,5877,2,0,0
226,13,266,55,0,5993,1,0,1
226,13,266,55,0,8500,2,0,0
226,13,266,55,0,10448,1,0,0
226,13,266,55,0,10851,2,94,0
226,13,266,55,0,11214,0,0,0
226,13,266,55,0,15647,2,0,0
226,13,266,55,0,17337,6,0,7
226,13,266,55,0,21687,1,239,0
226,13,266,55,0,23741,3,0,2
226,13,266,55,0,24433,3,0,0
226,13,266,55,0,26265,3,0,3
226,13,266,55,0,31418,3,0,2
226,13,266,55,0,35810,0,0,1
226,13,266,55,0,35930,0,0,0
226,13,266,55,0,36021,0,169,0
226,13,266,55,0,37967,1,80,0
226,13,266,55,0,41020,1,0,1
226,13,266,55,0,41068,0,0,0
226,13,266,55,0,45985,1,0,2
226,13,266,55,0,48585,1,0,0
226,13,266,55,0,48640,0,0,0
226,13,266,55,0,54445,0,0,1
226,13,266,55,0,60605,0,0,0
226,13,266,55,0,65610,3,192,1
226,13,266,55,0,67425,1,0,1
226,13,266,55,0,73947,1,0,1
226,13,266,55,0,75052,1,28,0
226,13,266,55,0,78163,0,0,0
226,13,266,55,0,81680,0,145,2
226,13,266,55,0,85963,0,0,0
226,13,266,55,0,97277,1,0,2
226,13,266,55,0,114609,0,0,1
227,-30,4,71,0,10035,1,0,1
227,-30,4,71,0,22281,1,0,1
228,121,4,9,0,86400,1,37,0
229,117,64,65,0,2490,1,0,0
229,117,64,65,0,2654,3,0,5
229,117,64,65,0,2657,1,0,2
229,117,64,65,0,2896,0,0,2
229,117,64,65,0,5558,2,0,0
229,117,64,65,0,6998,3,237,0
229,117,64,65,0,15213,3,0,5
229,117,64,65,0,16481,2,0,1
229,117,64,65,0,18536,1,0,0
229,117,64,65,0,24292,5,0,0
229,117,64,65,0,36236,5,0,1
229,117,64,65,0,114682,0,0,0
230,-47,106,170,2,9688,1,106,1
230,-47,106,170,2,29165,1,0,0
230,-47,106,170,2,45175,2,0,0
230,-47,106,170,2,45293,0,0,0
230,-47,106,170,2,45481,3,119,1
230,-47,106,170,2,70086,1,134,3
230,-47,106,170,2,70124,1,154,1
230,-47,106,170,2,70240,2,0,2
230,-47,106,170,2,70763,1,0,5
230,-47,106,170,2,78084,0,31,7
230,-47,106,170,2,79229,0,54,0
230,-47,106,170,2,82392,1,0,0
230,-47,106,170,2,83481,1,96,0
230,-47,106,170,2,91975,1,47,7
230,-47,106,170,2,94100,0,0,0
230,-47,106,170,2,97045,1,0,0
230,-47,106,170,2,97051,2,120,1
230,-47,106,170,2,97336,0,0,0
230,-47,106,170,2,113557,0,34,2
230,-47,106,170,2,114694,0,0,0
230,-47,106,170,2,114813,0,0,0
239,101,66,3,0,2703,6,0,2
240,25,31,8,0,584,0,0,0
240,25,31,8,0,585,4,0,1
240,25,31,8,0,596,0,247,7
240,25,31,8,0,597,2,0,0
240,25,31,8,0,619,4,0,1
240,25,31,8,0,109292,1,0,2
247,-126,104,82,3,345,1,0,0
247,-126,104,82,3,422,0,0,1
247,-126,104,82,3,822,2,0,1
247,-126,104,82,3,902,2,0,1
247,-126,104,82,3,915,3,0,0
247,-126,104,82,3,970,1,0,0
247,-126,104,82,3,1307,2,0,0
247,-126,104,82,3,1366,4,0,0
247,-126,104,82,3,1454,1,87,1
247,-126,104,82,3,1742,4,0,0
247,-126,104,82,3,3524,2,0,0
247,-126,104,82,3,4171,1,0,0
247,-126,104,82,3,26126,0,0,0
247,-126,104,82,3,29506,0,0,0
247,-126,104,82,3,33991,2,0,0
247,-126,104,82,3,36109,2,0,1
247,-126,104,82,3,48916,1,0,0
247,-126,104,82,3,67480,2,76,0
250,-125,6,9,0,2875,2,144,1
250,-125,6,9,0,49211,2,67,0
250,-125,6,9,0,49671,2,87,1
250,-125,6,9,0,57258,0,41,4
252,59,40,8,0,374,6,273,0
252,59,40,8,0,12924,4,151,0
252,59,40,8,0,79286,0,27,0
256,-85,6,2,0,401,2,0,0
256,-85,6,2,0,403,1,0,0
256,-85,6,2,0,407,1,0,0
256,-85,6,2,0,503,2,0,1
257,121,2,2,0,803,2,0,0
260,14,24,2,0,473,2,0,0
260,14,24,2,0,474,5,0,0
260,14,24,2,0,513,2,0,0
266,-8,335,108,1,508,1,0,0
266,-8,335,108,1,514,2,0,0
266,-8,335,108,1,2437,0,0,0
266,-8,335,108,1,2791,3,0,0
266,-8,335,108,1,2832,3,0,0
266,-8,335,108,1,3300,3,0,0
266,-8,335,108,1,6000,0,0,1
266,-8,335,108,1,11373,6,0,4
266,-8,335,108,1,11723,1,0,0
266,-8,335,108,1,12159,4,0,0
266,-8,335,108,1,12173,2,0,0
266,-8,335,108,1,12311,0,0,0
266,-8,335,108,1,25719,2,0,2
266,-8,335,108,1,27163,4,0,2
266,-8,335,108,1,30439,0,0,0
266,-8,335,108,1,72240,1,0,0
266,-8,335,108,1,103977,1,0,0
266,-8,335,108,1,111168,1,15,0
268,101,4,1,0,491,2,0,0
268,101,4,1,0,493,3,0,0
270,-27,25,4,0,519,4,0,2
270,-27,25,4,0,549,3,0,1
273,104,87,17,0,545,1,0,0
273,104,87,17,0,76635,3,111,4
273,104,87,17,0,78939,1,0,0
273,104,87,17,0,78941,2,29,0
273,104,87,17,0,78949,4,251,3
273,104,87,17,0,79792,1,0,0
273,104,87,17,0,79797,0,0,0
273,104,87,17,0,79799,1,240,1
273,104,87,17,0,79931,1,0,0
273,104,87,17,0,80017,1,0,0
273,104,87,17,0,80131,1,0,4
273,104,87,17,0,80362,2,0,7
273,104,87,17,0,80409,1,0,3
273,104,87,17,0,80485,1,0,2
273,104,87,17,0,80799,2,0,0
273,104,87,17,0,81223,2,0,2
273,104,87,17,0,81274,2,0,2
273,104,87,17,0,81347,0,0,0
273,104,87,17,0,81520,0,0,0
273,104,87,17,0,81561,1,0,1
273,104,87,17,0,81854,3,0,0
273,104,87,17,0,81862,3,0,0
273,104,87,17,0,81866,1,0,1
273,104,87,17,0,81868,4,0,2
273,104,87,17,0,83143,2,0,1
273,104,87,17,0,83868,3,95,1
273,104,87,17,0,83870,2,0,0
273,104,87,17,0,84276,0,0,0
273,104,87,17,0,84280,5,0,0
273,104,87,17,0,84290,2,0,0
273,104,87,17,0,84301,5,0,0
